Names,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Nsubs,R,lambd,Set,R_pred
6Heliceno_2-br_5-f_10-i_12-cl_16-f.log,0,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,5,462.4318,356.76,Training,554.1690885338419
6Heliceno_1-cl_2-cl_5-i_7-br_13-f_15-f.log,2,2,0,0,4,0,3,0,0,0,0,0,1,0,1,0,6,353.8652,369.69,Training,356.8167941232958
6Heliceno_7-cl_8-i_11-cl_13-cl.log,0,0,0,0,0,0,2,4,0,0,2,0,2,0,0,0,4,504.8967,357.3,Training,535.0353848288553
6Heliceno_3-f_8-i_13-br_14-cl.log,0,0,1,0,0,0,0,4,0,0,0,0,3,2,0,0,4,615.7116,350.9,Training,595.7759346708681
6Heliceno_1-cl_6-br_9-i.log,2,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3,461.2839,361.3,Training,481.3080950569659
6Heliceno_4-f_5-cl_6-i_7-f_12-br_16-br.log,0,0,0,1,2,4,1,0,0,0,0,3,0,0,0,3,6,224.6709,366.05,Training,304.7479474247117
6Heliceno_3-i_4-i_9-i_14-br.log,0,0,4,4,0,0,0,0,4,0,0,0,0,3,0,0,4,650.7207,355.93,Training,621.0128775273005
6Heliceno_4-i_11-f_12-i_15-f.log,0,0,0,4,0,0,0,0,0,0,1,4,0,0,1,0,4,419.3323,351.5,Training,435.7733760539309
6Heliceno_4-br_8-br_10-i_11-i.log,0,0,0,3,0,0,0,3,0,4,4,0,0,0,0,0,4,222.8574,371.36,Training,341.64516826723025
6Heliceno_1-f_2-cl_3-cl_8-br_11-i.log,1,2,2,0,0,0,0,3,0,0,4,0,0,0,0,0,5,517.089,357.5,Training,575.8459999148276
6Heliceno_1-cl_3-f_4-f_11-f_13-f_14-br.log,2,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,6,567.1048,349.16,Training,456.65773526883015
6Heliceno_2-cl_4-cl_8-i_14-cl.log,0,2,0,2,0,0,0,4,0,0,0,0,0,2,0,0,4,707.2441,352.43,Training,628.8915609538271
6Heliceno_11-br_12-br_13-f_14-cl.log,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,0,4,507.135,356.31,Training,431.0149745635964
6Heliceno_3-cl_5-cl.log,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,623.714,347.87,Training,593.3191291977784
6Heliceno_1-f_4-br_5-f_6-f_8-f_10-i.log,1,0,0,3,1,1,0,1,0,4,0,0,0,0,0,0,6,287.0437,357.5,Training,338.5423240997072
6Heliceno_5-f_6-f_7-cl_11-br.log,0,0,0,0,1,1,2,0,0,0,3,0,0,0,0,0,4,552.3964,352.68,Training,470.56686789470115
6Heliceno_3-br_5-br_14-cl_16-cl.log,0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,2,4,556.3507,357.67,Training,590.2590173851877
6Heliceno_1-i_8-i_12-cl_15-br_16-cl.log,4,0,0,0,0,0,0,4,0,0,0,2,0,0,3,2,5,507.153,375.53,Training,564.9633924643992
6Heliceno_4-i_6-br_11-f_13-cl_15-br_16-i.log,0,0,0,4,0,3,0,0,0,0,1,0,2,0,3,4,6,556.3932,372.81,Training,472.0838721311345
6Heliceno_4-f_5-br_6-i_9-cl_11-i_14-f.log,0,0,0,1,3,4,0,0,2,0,4,0,0,1,0,0,6,364.6606,360.66,Training,314.90143888580366
6Heliceno_1-i_2-i_9-i_11-br_15-cl.log,4,4,0,0,0,0,0,0,4,0,3,0,0,0,2,0,5,338.9226,377.11,Training,455.68281522045123
6Heliceno_7-cl_15-br.log,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,721.4312,347.49,Training,619.3054644226188
6Heliceno_2-f_6-f_8-i.log,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,3,569.5948,348.55,Training,651.3467964173606
6Heliceno_14-i_15-i.log,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,732.4662,348.89,Training,668.9766045619742
6Heliceno_2-i_3-cl_9-cl_10-f_11-br_14-cl.log,0,4,2,0,0,0,0,0,2,1,3,0,0,2,0,0,6,710.1929,358.37,Training,660.1296699896969
6Heliceno_1-br_10-f_12-cl_13-i.log,3,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,4,192.6678,366.81,Training,315.6557646837232
6Heliceno_7-f_8-br_11-cl_12-f_13-i.log,0,0,0,0,0,0,1,3,0,0,2,1,4,0,0,0,5,449.2183,357.46,Training,430.76128019182426
6Heliceno_6-i_9-i_11-br_14-cl.log,0,0,0,0,0,4,0,0,4,0,3,0,0,2,0,0,4,529.3186,357.72,Training,529.8815882805781
6Heliceno_3-br_8-f_9-i_11-f.log,0,0,3,0,0,0,0,1,4,0,1,0,0,0,0,0,4,599.9914,355.95,Training,642.2678516365373
6Heliceno_1-f_6-cl_9-cl_11-cl_14-f_16-i.log,1,0,0,0,0,2,0,0,2,0,2,0,0,1,0,4,6,483.6359,365.6,Training,478.9153247723741
6Heliceno_1-cl_2-cl.log,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,568.2605,354.88,Training,532.9995992972205
6Heliceno_1-br_5-f_6-f_8-cl_10-cl_12-f.log,3,0,0,0,1,1,0,2,0,2,0,1,0,0,0,0,6,519.3738,359.29,Training,482.9993246149082
6Heliceno_2-cl_5-f_13-br_14-cl_16-br.log,0,2,0,0,1,0,0,0,0,0,0,0,3,2,0,3,5,494.0867,361.02,Training,502.2169684675923
6Heliceno_3-br_4-br_7-f_8-br_12-br_13-cl.log,0,0,3,3,0,0,1,3,0,0,0,3,2,0,0,0,6,370.48,358.98,Training,342.4255848815154
6Heliceno_3-f_10-i_11-i.log,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,3,340.714,358.67,Training,461.3796156549252
6Heliceno_1-i_2-i_3-cl_8-cl_9-f_12-f.log,4,4,2,0,0,0,0,2,1,0,0,1,0,0,0,0,6,175.7618,345.94,Training,361.5139406721043
6Heliceno_8-f_10-f_11-i_14-cl_15-cl.log,0,0,0,0,0,0,0,1,0,1,4,0,0,2,2,0,5,501.4823,361.89,Training,556.4010471807228
6Heliceno_1-i_7-cl_10-f_12-i.log,4,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,4,532.9035,362.56,Training,462.88203782002387
6Heliceno_9-f_14-i.log,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,740.6712,344.28,Training,653.0633978942144
6Heliceno_4-i_6-cl_9-f_12-br.log,0,0,0,4,0,2,0,0,1,0,0,3,0,0,0,0,4,424.0839,355.53,Training,426.1003422746369
6Heliceno_2-f_6-cl_10-i.log,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,3,566.9832,350.56,Training,562.409416948705
6Heliceno_1-cl_8-br.log,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,536.491,353.57,Training,563.5727564488766
6Heliceno_4-f_6-cl_14-br.log,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,3,699.3222,345.95,Training,597.2441874796647
6Heliceno_1-cl_4-cl_15-cl.log,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,469.88,354.97,Training,477.786381364819
6Heliceno_2-f_4-f_5-cl_7-f_14-i_16-f.log,0,1,0,1,2,0,1,0,0,0,0,0,0,4,0,1,6,514.979,352.43,Training,512.7153681207307
6Heliceno_3-f_5-cl_10-br_15-f.log,0,0,1,0,2,0,0,0,0,3,0,0,0,0,1,0,4,497.2182,348.01,Training,526.8115109096125
6Heliceno_6-br_7-cl_11-i.log,0,0,0,0,0,3,2,0,0,0,4,0,0,0,0,0,3,504.8115,357.91,Training,497.81488414265806
6Heliceno_2-cl_4-cl_6-cl.log,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,559.1595,352.52,Training,596.7574914644327
6Heliceno_1-f_9-f_10-cl_13-br_14-f_15-br.log,1,0,0,0,0,0,0,0,1,2,0,0,3,1,3,0,6,526.4815,354.49,Training,423.70946302447385
6Heliceno_5-f_8-f_10-f_12-br_14-f_15-cl.log,0,0,0,0,1,0,0,1,0,1,0,3,0,1,2,0,6,545.481,353.55,Training,501.7237873232896
6Heliceno_2-f_3-i_4-i_9-cl_10-f_12-f.log,0,1,4,4,0,0,0,0,2,1,0,1,0,0,0,0,6,445.8963,351.8,Training,492.41436526752005
6Heliceno_1-i_13-br_16-i.log,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,585.3308,372.78,Training,569.5255893277182
6Heliceno_4-f_10-cl.log,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,640.1596,344.0,Training,575.2968081935106
6Heliceno_3-br_4-f_5-br_6-f_10-f_11-i.log,0,0,3,1,3,1,0,0,0,1,4,0,0,0,0,0,6,441.6724,359.96,Training,383.5357678129914
6Heliceno_6-i_7-br_8-cl_11-cl_14-br.log,0,0,0,0,0,4,3,2,0,0,2,0,0,3,0,0,5,359.9791,367.5,Training,407.52470811153324
6Heliceno_1-f_4-i_5-cl.log,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3,130.9827,188.5,Training,318.6519099456857
6Heliceno_5-br_7-br_10-cl_12-i_14-br_15-cl.log,0,0,0,0,3,0,3,0,0,2,0,4,0,3,2,0,6,480.9188,367.89,Training,353.70738513690304
6Heliceno_2-cl_7-br_8-cl_12-f.log,0,2,0,0,0,0,3,2,0,0,0,1,0,0,0,0,4,622.4717,352.43,Training,598.9827285012697
6Heliceno_1-cl_3-f_8-cl_13-f_14-br_16-f.log,2,0,1,0,0,0,0,2,0,0,0,0,1,3,0,1,6,554.1597,356.64,Training,521.8973384529438
6Heliceno_9-f_10-f.log,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,673.2773,341.71,Training,615.3685835996655
6Heliceno_13-br_15-cl.log,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,634.9959,348.3,Training,603.9997788290402
6Heliceno_9-br_10-br.log,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,559.5166,350.83,Training,551.9455017597815
6Heliceno_3-f_4-cl_6-f_7-i_9-i_10-br.log,0,0,1,2,0,1,4,0,4,3,0,0,0,0,0,0,6,411.0433,366.09,Training,414.41383677890286
6Heliceno_3-cl_4-br.log,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,661.1572,345.72,Training,596.9326096583276
6Heliceno_8-f_9-br_11-i.log,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,3,495.4614,355.89,Training,587.4998166891439
6Heliceno_2-f_7-cl_8-cl.log,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,570.2848,349.31,Training,634.3728928696697
6Heliceno_1-f_2-br_7-br_9-cl_11-cl_12-i.log,1,3,0,0,0,0,3,0,2,0,2,4,0,0,0,0,6,499.8798,365.01,Training,430.0807015691153
6Heliceno_5-i_12-cl_15-br.log,0,0,0,0,4,0,0,0,0,0,0,2,0,0,3,0,3,576.4113,354.33,Training,540.281826497865
6Heliceno_4-cl_5-br_7-cl_12-f_13-cl.log,0,0,0,2,3,0,2,0,0,0,0,1,2,0,0,0,5,370.3133,363.32,Training,256.9404481064158
6Heliceno_8-f_12-f_13-cl_14-f_15-br.log,0,0,0,0,0,0,0,1,0,0,0,1,2,1,3,0,5,581.4477,356.58,Training,515.9359500186731
6Heliceno_3-br_4-f_7-f_8-cl_9-i_13-f.log,0,0,3,1,0,0,1,2,4,0,0,0,1,0,0,0,6,549.2024,361.01,Training,540.3691446803134
6Heliceno_4-br_6-br_7-f_8-br_12-br_14-cl.log,0,0,0,3,0,3,1,3,0,0,0,3,0,2,0,0,6,465.2052,361.84,Training,378.53546571338956
6Heliceno_12-br_13-i_14-cl_16-cl.log,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,2,4,104.1115,325.17,Training,305.15748236644265
6Heliceno_3-f_9-i_11-cl.log,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,3,594.8887,350.58,Training,586.8014667036554
6Heliceno_2-i_4-i_10-cl.log,0,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0,3,618.9536,354.82,Training,584.3392860232594
6Heliceno_2-f_9-i_11-br_13-f_15-cl.log,0,1,0,0,0,0,0,0,4,0,3,0,1,0,2,0,5,596.1268,357.45,Training,549.7394534540372
6Heliceno_8-cl_11-br_12-f_16-br.log,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,3,4,458.8473,362.47,Training,575.8043830175475
6Heliceno_3-br_6-i_9-cl_12-f.log,0,0,3,0,0,4,0,0,2,0,0,1,0,0,0,0,4,607.1056,352.15,Training,616.6572911244043
6Heliceno_6-cl_12-cl_13-cl.log,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,3,442.1393,353.75,Training,422.21204735095057
6Heliceno_8-f_9-f_10-f_11-cl_15-br.log,0,0,0,0,0,0,0,1,1,1,2,0,0,0,3,0,5,655.0006,359.89,Training,552.0683607780073
6Heliceno_1-cl_2-f_12-br_14-br_15-i.log,2,1,0,0,0,0,0,0,0,0,0,3,0,3,4,0,5,634.668,356.43,Training,458.4867950046997
6Heliceno_2-cl_5-cl_14-i_15-i.log,0,2,0,0,2,0,0,0,0,0,0,0,0,4,4,0,4,741.8045,354.8,Training,642.1264319922104
6Heliceno_1-cl_5-cl_6-f_10-i_11-i_15-cl.log,2,0,0,0,2,1,0,0,0,4,4,0,0,0,2,0,6,251.3919,372.21,Training,337.8649071499654
6Heliceno_10-br_13-i_14-f.log,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,3,508.0905,351.68,Training,477.60302848182056
6Heliceno_6-br_7-f.log,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,556.5243,349.13,Training,559.9588652048744
6Heliceno_2-f_3-f_7-i_11-f_13-i_14-br.log,0,1,1,0,0,0,4,0,0,0,1,0,4,3,0,0,6,537.6314,351.35,Training,516.7176146895158
6Heliceno_3-br_8-cl_11-br_12-br.log,0,0,3,0,0,0,0,2,0,0,3,3,0,0,0,0,4,573.2696,353.4,Training,557.8190311580133
6Heliceno_5-br_10-i_11-cl_15-br_16-i.log,0,0,0,0,3,0,0,0,0,4,2,0,0,0,3,4,5,467.619,385.01,Training,475.9043249153419
6Heliceno_8-i.log,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,646.9415,346.03,Training,668.9766045619742
6Heliceno_1-f_6-cl_7-i_8-f_14-cl_16-i.log,1,0,0,0,0,2,4,1,0,0,0,0,0,2,0,4,6,385.8901,374.28,Training,410.0145251791918
6Heliceno_1-cl_2-i_5-f_11-br.log,2,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,610.4124,362.72,Training,554.4555202295297
6Heliceno_3-br_7-i_8-f_10-f_12-cl_16-cl.log,0,0,3,0,0,0,4,1,0,1,0,2,0,0,0,2,6,370.3484,361.65,Training,506.6339196057024
6Heliceno_1-br_5-i_6-cl_8-i_13-br_16-cl.log,3,0,0,0,4,2,0,4,0,0,0,0,3,0,0,2,6,397.6859,374.04,Training,315.19590301892714
6Heliceno_2-br_4-br_8-f_11-f.log,0,3,0,3,0,0,0,1,0,0,1,0,0,0,0,0,4,615.1643,350.91,Training,609.0536816022153
6Heliceno_2-f_11-f_12-i_15-i.log,0,1,0,0,0,0,0,0,0,0,1,4,0,0,4,0,4,609.3391,349.5,Training,544.1494532199781
6Heliceno_7-br_8-cl_10-i_11-f_12-i_14-f.log,0,0,0,0,0,0,3,2,0,4,1,4,0,1,0,0,6,396.8884,367.7,Training,329.9318587309007
6Heliceno_5-f_10-i_11-br_14-f_15-i.log,0,0,0,0,1,0,0,0,0,4,3,0,0,1,4,0,5,500.9004,369.05,Training,445.7830281982751
6Heliceno_5-f_6-i_7-i_8-cl_12-i.log,0,0,0,0,1,4,4,2,0,0,0,4,0,0,0,0,5,164.8608,362.21,Training,237.10031917665702
6Heliceno_2-cl_3-i.log,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,757.5211,345.92,Training,736.6752296673333
6Heliceno_1-br_2-f_3-f_5-cl_7-cl_10-f.log,3,1,1,0,2,0,2,0,0,1,0,0,0,0,0,0,6,404.6522,364.49,Training,378.3505513658069
6Heliceno_5-br_8-cl.log,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,551.2795,349.94,Training,606.908328358657
6Heliceno_4-f_15-i.log,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,723.008,347.26,Training,628.2098593971157
6Heliceno_1-i_5-br_7-f_10-i_12-cl_13-i.log,4,0,0,0,3,0,1,0,0,4,0,2,4,0,0,0,6,176.3157,384.33,Training,256.97103927097857
6Heliceno_5-cl_7-f_9-f_14-br.log,0,0,0,0,2,0,1,0,1,0,0,0,0,3,0,0,4,588.6559,348.85,Training,566.1729344942269
6Heliceno_1-f_11-br.log,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,513.075,345.16,Training,550.1359481437446
6Heliceno_1-f_3-i_7-f_8-i_14-f_15-f.log,1,0,4,0,0,0,1,4,0,0,0,0,0,1,1,0,6,570.2101,351.19,Training,613.6342558355097
6Heliceno_1-i_6-i_8-cl_13-i_15-i.log,4,0,0,0,0,4,0,2,0,0,0,0,4,0,4,0,5,464.7928,370.9,Training,564.3534007722719
6Heliceno_3-i_4-br_6-f_9-cl_10-br_13-i.log,0,0,4,3,0,1,0,0,2,3,0,0,4,0,0,0,6,514.0828,360.82,Training,428.1840269119237
6Heliceno_1-br_2-f_4-cl_7-br_9-cl_13-cl.log,3,1,0,2,0,0,3,0,2,0,0,0,2,0,0,0,6,349.7772,369.15,Training,326.5836977662222
6Heliceno_2-br_5-f_6-cl_8-f_12-br_15-cl.log,0,3,0,0,1,2,0,1,0,0,0,3,0,0,2,0,6,707.9656,355.95,Training,582.3203077404294
